file	author	title	n_lines	n_tokens	mattr	fwr	anaphora	cv	predictability
eng_american_lydia_maria_child.txt	Lydia Maria Child (1802-1880)	The New-England Boy's Song about Thanksgiving Day ('Over the river and through the wood')	26	131	0.6473170731707317	0.4961832061068702	0.19230769230769232	0.266739010834445	0.6666666666666666
eng_american_lydia_maria_child.txt	Lydia Maria Child (1802-1880)	THE WORLD I AM PASSING THROUGH	42	279	0.8086086956521739	0.4336917562724014	0.19047619047619047	0.11762608660517519	0.8571428571428571
eng_american_maria_la_conte.txt	Maria La Conte	SOMEBODY’S DARLING	40	266	0.8124423963133641	0.3533834586466165	0.2	0.17966621271200783	0.9
eng_american_mary_woolsey_howland.txt	Mary Woolsey Howland	In the Hospital	24	110	0.7786885245901639	0.4	0.20833333333333334	0.2512777265651865	0.8333333333333334
eng_american_miss_mollie_e_moore.txt	Miss Mollie E. Moore	LEE AT THE WILDERNESS	76	345	0.7868918918918919	0.4608695652173913	0.15789473684210525	0.21572306766770574	0.6842105263157895
eng_american_miss_mollie_e_moore.txt	Miss Mollie E. Moore	HOOD'S OLD BRIGADE	68	405	0.8659550561797752	0.39012345679012345	0.058823529411764705	0.21822188138175702	0.65625
eng_american_miss_mollie_e_moore.txt	Miss Mollie E. Moore	IN MEMORIAM	56	400	0.7745868945868946	0.4525	0.14285714285714285	0.22978250586152116	0.7692307692307693
eng_american_mrs_m_j_young.txt	Mrs. M. J. Young	SABINE PASS	36	244	0.8177435897435897	0.4098360655737705	0.1111111111111111	0.12770469670109383	0.7647058823529411
eng_american_paul_h_hayne.txt	Paul H. Hayne	THE BLACK FLAG	22	233	0.7444565217391304	0.5021459227467812	0.18181818181818182	0.3961770935929304	1.0
eng_american_paul_h_hayne.txt	Paul H. Hayne	THE BATTLE OF CHARLESTON HARBOR	55	456	0.8450122850122851	0.34868421052631576	0.10909090909090909	0.5323303993267707	0.65
eng_american_paul_h_hayne.txt	Paul H. Hayne	MACDONALD'S RAID	90	881	0.833485576923077	0.43473325766174803	0.1	0.11942033504760122	0.8048780487804879
eng_american_paul_h_hayne.txt	Paul H. Hayne	BEYOND THE POTOMAC	52	451	0.7698507462686568	0.49445676274944567	0.17307692307692307	0.2379334102378963	0.84
eng_american_paul_h_hayne.txt	Paul H. Hayne	BUTLER'S PROCLAMATION	54	346	0.8753535353535354	0.3554913294797688	0.09259259259259259	0.17127783109860176	0.64
eng_american_paul_h_hayne.txt	Paul H. Hayne	VICKSBURG	48	276	0.8159471365638766	0.42028985507246375	0.125	0.1567630989332169	0.5714285714285714
eng_american_paul_h_hayne.txt	Paul H. Hayne	CHARLESTON	48	273	0.8591071428571428	0.336996336996337	0.16666666666666666	0.17270586423628254	0.6190476190476191
eng_american_paul_h_hayne.txt	Paul H. Hayne	SOUTH CAROLINA TO THE STATES OF THE NORTH	72	546	0.8943661971830986	0.3608058608058608	0.09722222222222222	0.13179115425949017	0.7586206896551724
eng_american_paul_h_hayne.txt	Paul H. Hayne	THE STRICKEN SOUTH TO THE NORTH	48	367	0.839622641509434	0.32697547683923706	0.125	0.14497858958499213	0.7272727272727273
eng_american_paul_h_hayne.txt	Paul H. Hayne	YORKTOWN CENTENNIAL LYRIC	66	592	0.8094290976058931	0.42905405405405406	0.19696969696969696	0.13855470712439108	0.59375
eng_american_r_e_holtz.txt	R. E. Holtz	WE'LL BE FREE IN MARYLAND  [air: Gideon's Band]	36	234	0.6123243243243244	0.38461538461538464	0.2777777777777778	0.1794871794871795	0.6470588235294118
eng_american_richard_hovey.txt	Richard Hovey	Hunting-song	16	127	0.7171794871794871	0.44881889763779526	0.25	0.2203317886556413	1.0
eng_american_richard_hovey.txt	Richard Hovey	THE WORD OF THE LORD FROM HAVANA	46	298	0.7432128514056225	0.4899328859060403	0.13043478260869565	0.2892142473344328	0.7272727272727273
eng_american_richard_hovey.txt	Richard Hovey	THE BATTLE OF MANILA	42	252	0.7222660098522168	0.48412698412698413	0.11904761904761904	0.2151657414559676	0.65
eng_american_richard_hovey.txt	Richard Hovey	CHANSON DE ROSEMONDE	16	99	0.7495999999999999	0.42424242424242425	0.3125	0.23011688383625287	0.7142857142857143
eng_american_richard_hovey.txt	Richard Hovey	THE TWO LOVERS	32	217	0.7223809523809523	0.5345622119815668	0.28125	0.11074423756127073	0.6923076923076923
