# LINE-FINAL word counts over corpus/song/eng_*, PER AUTHOR.
#
# Generated by quality/build_song_frequency.py. Declared in data/sources.tsv,
# which states what this file may NOT be used to score.
#
# NOT INDEPENDENT OF corpus/song/. These counts ARE that corpus, so scoring
# any text drawn from it requires leave-one-author-out, which is what the
# `author` column is for -- doctrine 13, a resource used to score a cell may
# not be derived from that cell. `quality/frequency.py` refuses to serve this
# table for an author it contains unless `leave_out=` is passed.
#
# `author` is the corpus file's basename without `.txt`, which is the key
# `data/lyricists.tsv:corpus_path` uses.
#
# THE PERIOD IS A COORDINATE OF THIS FILE, NOT A FOOTNOTE. All 143 authors
# died in or before 1929 (median 1867), because the provenance gate admits
# nothing later. So this is a model of what was predictable in ENGLISH SUNG
# VERSE BEFORE 1930, and `thee` is its rank-2 line-final word. Doctrine 11
# has already caught two features reading period rather than quality; assume
# this one does too until a measurement says otherwise.
word	author	count
wages	eng_british_jean_ingelow	1
wages	eng_celtic_robert_burns	1
waging	eng_british_lord_byron	1
wagner	eng_american_paul_laurence_dunbar	1
wags	eng_american_celia_thaxter	1
wags	eng_celtic_robert_burns	1
wail	eng_american_abram_joseph_ryan	1
wail	eng_american_richard_henry_dana_sr	1
wail	eng_british_jean_ingelow	1
wail	eng_british_samuel_taylor_coleridge	1
wail	eng_celtic_james_clarence_mangan	1
wail	eng_hymn_bliss	1
wail	eng_hymn_watts	1
wailing	eng_american_abram_joseph_ryan	1
wailing	eng_british_christina_rossetti	1
wailing	eng_celtic_robert_burns	1
wailing	eng_celtic_walter_scott	1
wails	eng_american_abram_joseph_ryan	1
wails	eng_british_lewis_carroll	1
wain	eng_american_john_greenleaf_whittier	1
wain	eng_british_matthew_arnold	1
wais	eng_american_paul_laurence_dunbar	1
waist	eng_british_lewis_carroll	1
waist	eng_british_lord_byron	1
waist	eng_british_robert_herrick	1
waist	eng_celtic_robert_burns	1
wait	eng_american_henry_wadsworth_longfellow	1
wait	eng_american_lydia_maria_child	1
wait	eng_american_rose_terry_cooke	1
wait	eng_british_arthur_hugh_clough	1
wait	eng_british_lewis_carroll	1
wait	eng_british_matthew_arnold	1
wait	eng_british_percy_bysshe_shelley	1
wait	eng_celtic_james_hogg	1
wait	eng_hall_edwin_waugh	1
wait	eng_hymn_charles_wesley	1
wait	eng_hymn_crosby	1
wait	eng_hymn_montgomery	1
waite	eng_british_richard_lovelace	1
waited	eng_american_bayard_taylor	1
waited	eng_british_adelaide_anne_procter	1
waited	eng_british_william_wordsworth	1
waited	eng_hall_edwin_waugh	1
waiter	eng_british_lewis_carroll	1
waiting	eng_american_john_greenleaf_whittier	1
waiting	eng_british_jean_ingelow	1
waiting	eng_british_robert_herrick	1
waiting	eng_hall_thomas_durfey	1
waiting	eng_hymn_crosby	1
waiting	eng_hymn_hawks	1
waits	eng_american_abram_joseph_ryan	1
waits	eng_american_henry_timrod	1
waits	eng_british_adelaide_anne_procter	1
waits	eng_british_robert_herrick	1
waits	eng_hall_thomas_durfey	1
wake	eng_american_maria_gowen_brooks	1
wake	eng_british_adelaide_anne_procter	1
wake	eng_british_elizabeth_barrett_browning	1
wake	eng_british_richard_lovelace	1
wake	eng_british_robert_louis_stevenson	1
wake	eng_celtic_thomas_moore	1
wake	eng_celtic_walter_scott	1
wake	eng_hall_edwin_waugh	1
wake	eng_hall_john_clare	1
wake	eng_hymn_ken	1
waken	eng_british_christina_rossetti	1
waken	eng_celtic_robert_burns	1
wakes	eng_british_edward_lear	1
wakes	eng_british_elizabeth_barrett_browning	1
wakes	eng_british_felicia_hemans	1
wakes	eng_celtic_robert_burns	1
wakes	eng_hall_thomas_durfey	1
waking	eng_british_christina_rossetti	1
waking	eng_british_elizabeth_barrett_browning	1
waking	eng_british_frances_anne_kemble	1
waking	eng_british_jean_ingelow	1
waking	eng_hymn_heber	1
waking	eng_hymn_sf_smith	1
wales	eng_celtic_robert_burns	1
walk	eng_british_alfred_tennyson	1
walk	eng_british_charles_kingsley	1
walk	eng_british_christina_rossetti	1
walk	eng_british_robert_herrick	1
walk	eng_british_robert_louis_stevenson	1
walk	eng_british_william_wordsworth	1
walk	eng_hall_john_clare	1
walk	eng_hymn_watts	1
walked	eng_british_john_dowland	1
walken	eng_hall_william_barnes	1
walker	eng_celtic_robert_burns	1
walking	eng_british_edward_lear	1
walking	eng_british_robert_louis_stevenson	1
walks	eng_american_john_greenleaf_whittier	1
walks	eng_british_percy_bysshe_shelley	1
walks	eng_celtic_robert_burns	1
wall	eng_american_clement_clarke_moore	1
wall	eng_american_henry_wadsworth_longfellow	1
wall	eng_american_lucy_larcom	1
wall	eng_american_oliver_wendell_holmes_sr	1
wall	eng_british_arthur_hugh_clough	1
wall	eng_british_edward_fitzgerald	1
wall	eng_british_emily_bronte	1
wall	eng_british_jean_ingelow	1
wall	eng_british_lewis_carroll	1
wall	eng_british_percy_bysshe_shelley	1
wall	eng_british_robert_browning	1
wall	eng_celtic_thomas_moore	1
wall	eng_hall_thomas_durfey	1
wall	eng_hymn_watts	1
wallenstein	eng_british_felicia_hemans	1
wallet	eng_hall_thomas_durfey	1
wallets	eng_celtic_robert_burns	1
wallop	eng_celtic_robert_burns	1
wallow	eng_british_richard_lovelace	1
wallow	eng_hall_thomas_durfey	1
walls	eng_american_lucy_larcom	1
walls	eng_american_thomas_buchanan_read	1
walls	eng_british_adelaide_anne_procter	1
walls	eng_british_alfred_tennyson	1
walls	eng_british_charles_kingsley	1
walls	eng_british_christina_rossetti	1
walls	eng_british_lewis_carroll	1
walls	eng_british_percy_bysshe_shelley	1
walls	eng_british_william_wordsworth	1
walls	eng_celtic_thomas_moore	1
wan	eng_american_oliver_wendell_holmes_sr	1
wan	eng_british_richard_lovelace	1
wan	eng_celtic_james_hogg	1
wan	eng_celtic_thomas_moore	1
wand	eng_british_lord_byron	1
wander	eng_british_john_keats	1
wander	eng_british_richard_lovelace	1
wander	eng_celtic_james_hogg	1
wander	eng_celtic_thomas_moore	1
wander	eng_hall_thomas_durfey	1
wander	eng_parlour_stephen_foster	1
wander	eng_parlour_thomas_haynes_bayly	1
wandered	eng_british_arthur_hugh_clough	1
wandered	eng_british_matthew_arnold	1
wandered	eng_parlour_george_frederick_root	1
wanderer	eng_hymn_sarah_flower_adams	1
wandering	eng_british_adelaide_anne_procter	1
wandering	eng_british_felicia_hemans	1
wandering	eng_british_percy_bysshe_shelley	1
wandering	eng_celtic_robert_burns	1
wandering	eng_hymn_havergal	1
wanderings	eng_british_felicia_hemans	1
wands	eng_british_percy_bysshe_shelley	1
wane	eng_american_abram_joseph_ryan	1
wane	eng_american_bayard_taylor	1
wane	eng_british_robert_herrick	1
wane	eng_celtic_james_hogg	1
waned	eng_british_matthew_arnold	1
wanes	eng_british_christina_rossetti	1
waning	eng_celtic_robert_burns	1
waning	eng_celtic_walter_scott	1
want	eng_american_ann_taylor	1
want	eng_american_margaret_junkin_preston	1
want	eng_british_elizabeth_barrett_browning	1
want	eng_british_jean_ingelow	1
want	eng_british_john_dowland	1
want	eng_british_percy_bysshe_shelley	1
want	eng_british_robert_herrick	1
want	eng_british_thomas_campion	1
want	eng_british_william_blake	1
want	eng_british_william_wordsworth	1
want	eng_hymn_cowper	1
want	eng_hymn_montgomery	1
want	eng_hymn_steele	1
wanted	eng_british_lewis_carroll	1
wanted	eng_hall_thomas_durfey	1
wanted	eng_hymn_newton	1
wanting	eng_british_charles_kingsley	1
wanting	eng_celtic_thomas_moore	1
wanton	eng_british_thomas_campion	1
wanton	eng_hall_thomas_durfey	1
wantonly	eng_celtic_robert_burns	1
wants	eng_celtic_robert_burns	1
wants	eng_hall_thomas_durfey	1
wants	eng_hymn_cowper	1
wants	eng_hymn_stennett	1
war	eng_american_abram_joseph_ryan	1
war	eng_american_henry_timrod	1
war	eng_american_john_greenleaf_whittier	1
war	eng_american_joseph_rodman_drake	1
war	eng_american_lucy_larcom	1
war	eng_american_thomas_buchanan_read	1
war	eng_british_charles_kingsley	1
war	eng_british_jean_ingelow	1
war	eng_british_lord_byron	1
war	eng_british_william_wordsworth	1
war	eng_hymn_sf_smith	1
war	eng_parlour_charles_carroll_sawyer	1
warbled	eng_hall_thomas_durfey	1
ward	eng_american_abram_joseph_ryan	1
ward	eng_american_john_greenleaf_whittier	1
ward	eng_british_robert_herrick	1
ward	eng_hall_ws_gilbert	1
warden	eng_british_christina_rossetti	1
warden	eng_british_william_wordsworth	1
warders	eng_british_matthew_arnold	1
wards	eng_british_john_keats	1
wards	eng_hall_ws_gilbert	1
ware	eng_celtic_walter_scott	1
warfare	eng_british_felicia_hemans	1
warlike	eng_celtic_james_clarence_mangan	1
warlike	eng_hall_thomas_durfey	1
warm	eng_american_jane_taylor	1
warm	eng_american_john_greenleaf_whittier	1
warm	eng_american_josiah_gilbert_holland	1
warm	eng_american_nathaniel_parker_willis	1
warm	eng_american_phoebe_cary	1
warm	eng_british_christina_rossetti	1
warm	eng_british_edward_lear	1
warm	eng_british_emily_bronte	1
warm	eng_british_felicia_hemans	1
warm	eng_british_lord_byron	1
warm	eng_british_matthew_arnold	1
warm	eng_british_richard_lovelace	1
warm	eng_celtic_carolina_oliphant_lady_nairne	1
warm	eng_celtic_james_hogg	1
warmer	eng_american_john_greenleaf_whittier	1
warmer	eng_british_robert_herrick	1
warming	eng_celtic_robert_burns	1
warmly	eng_british_adelaide_anne_procter	1
warms	eng_hymn_cowper	1
warmth	eng_hymn_addison	1
warned	eng_hymn_watts	1
warning	eng_american_bayard_taylor	1
warning	eng_celtic_james_clarence_mangan	1
warning	eng_celtic_robert_burns	1
warning	eng_celtic_thomas_moore	1
warning	eng_hall_ws_gilbert	1
warns	eng_hymn_watts	1
warp	eng_celtic_robert_burns	1
warrant	eng_british_charles_kingsley	1
warring	eng_celtic_robert_burns	1
wars	eng_american_john_greenleaf_whittier	1
wars	eng_british_john_dowland	1
wars	eng_british_percy_bysshe_shelley	1
warwick	eng_hall_thomas_durfey	1
was	eng_american_ethelinda_beers	1
was	eng_american_margaret_junkin_preston	1
was	eng_british_elizabeth_barrett_browning	1
was	eng_british_felicia_hemans	1
was	eng_british_samuel_taylor_coleridge	1
was	eng_british_thomas_campion	1
was	eng_celtic_charles_joseph_kickham	1
was	eng_hymn_cowper	1
washed	eng_american_theodore_ohara	1
washed	eng_british_lewis_carroll	1
waste	eng_american_jane_taylor	1
waste	eng_british_christina_rossetti	1
waste	eng_british_john_keats	1
waste	eng_british_william_blake	1
waste	eng_celtic_thomas_moore	1
wasted	eng_british_lord_byron	1
wasted	eng_celtic_james_clarence_mangan	1
wasted	eng_hymn_watts	1
waster	eng_hall_thomas_durfey	1
wastes	eng_british_john_dowland	1
wasting	eng_celtic_walter_scott	1
wat	eng_celtic_robert_burns	1
watch	eng_british_william_wordsworth	1
watch	eng_hall_john_clare	1
watched	eng_british_adelaide_anne_procter	1
watcher	eng_british_adelaide_anne_procter	1
watches	eng_british_jean_ingelow	1
watching	eng_american_lucy_larcom	1
watching	eng_british_adelaide_anne_procter	1
water	eng_american_george_pope_morris	1
water	eng_american_paul_laurence_dunbar	1
water	eng_british_lewis_carroll	1
water	eng_hall_ws_gilbert	1
water	eng_parlour_stephen_foster	1
watered	eng_hymn_montgomery	1
waterfall	eng_british_felicia_hemans	1
waterfall	eng_british_william_wordsworth	1
waterfalls	eng_british_lord_byron	1
waterfalls	eng_british_percy_bysshe_shelley	1
waters	eng_british_alfred_tennyson	1
waters	eng_british_matthew_arnold	1
waters	eng_hall_ws_gilbert	1
waters	eng_hymn_montgomery	1
waters	eng_hymn_newton	1
wattle	eng_celtic_robert_burns	1
wave	eng_american_abram_joseph_ryan	1
wave	eng_american_bayard_taylor	1
wave	eng_american_charles_fenno_hoffman	1
wave	eng_american_henry_timrod	1
wave	eng_american_james_russell_lowell	1
wave	eng_american_joseph_rodman_drake	1
wave	eng_british_adelaide_anne_procter	1
wave	eng_british_edward_lear	1
wave	eng_british_emily_bronte	1
wave	eng_british_jean_ingelow	1
wave	eng_british_lewis_carroll	1
wave	eng_british_samuel_taylor_coleridge	1
wave	eng_celtic_charles_joseph_kickham	1
wave	eng_celtic_edward_walsh	1
wave	eng_hall_john_clare	1
wave	eng_hall_john_gay	1
wave	eng_hall_ws_gilbert	1
wave	eng_hymn_addison	1
wave	eng_hymn_cowper	1
wave	eng_hymn_sarah_flower_adams	1
wave	eng_hymn_sf_smith	1
wave	eng_hymn_watts	1
wave	eng_parlour_george_frederick_root	1
waved	eng_british_matthew_arnold	1
waver	eng_british_jean_ingelow	1
waves	eng_american_abram_joseph_ryan	1
waves	eng_american_henry_timrod	1
waves	eng_american_john_greenleaf_whittier	1
waves	eng_american_margaret_junkin_preston	1
waves	eng_british_edward_lear	1
waves	eng_british_lewis_carroll	1
waves	eng_british_samuel_taylor_coleridge	1
waves	eng_hall_thomas_durfey	1
waves	eng_parlour_henry_russell	1
waving	eng_american_john_greenleaf_whittier	1
waving	eng_british_lord_byron	1
waving	eng_celtic_robert_burns	1
waving	eng_celtic_walter_scott	1
wax	eng_hall_thomas_durfey	1
wax	eng_hymn_watts	1
way	eng_american_bayard_taylor	1
way	eng_american_charles_fenno_hoffman	1
way	eng_american_henry_wadsworth_longfellow	1
way	eng_american_josiah_gilbert_holland	1
way	eng_american_lydia_maria_child	1
way	eng_american_nora_perry	1
way	eng_american_paul_laurence_dunbar	1
way	eng_american_phillis_wheatley	1
way	eng_american_thomas_buchanan_read	1
way	eng_american_william_cullen_bryant	1
way	eng_british_alfred_tennyson	1
way	eng_british_emily_bronte	1
way	eng_british_samuel_taylor_coleridge	1
way	eng_british_sir_john_suckling	1
way	eng_celtic_carolina_oliphant_lady_nairne	1
way	eng_celtic_james_clarence_mangan	1
way	eng_celtic_james_hogg	1
way	eng_celtic_thomas_osborne_davis	1
way	eng_hall_william_barnes	1
way	eng_hymn_bliss	1
way	eng_hymn_hart	1
way	eng_hymn_hastings	1
way	eng_hymn_havergal	1
way	eng_hymn_ray_palmer	1
way	eng_hymn_sears	1
way	eng_hymn_sf_smith	1
way	eng_hymn_spafford	1
way	eng_parlour_henry_russell	1
way	eng_parlour_stephen_foster	1
waylay	eng_british_william_wordsworth	1
ways	eng_american_george_pope_morris	1
ways	eng_american_lucy_larcom	1
ways	eng_american_nora_perry	1
ways	eng_british_adelaide_anne_procter	1
ways	eng_british_arthur_hugh_clough	1
ways	eng_british_elizabeth_barrett_browning	1
ways	eng_british_emily_bronte	1
ways	eng_british_john_keats	1
ways	eng_british_matthew_arnold	1
ways	eng_british_william_wordsworth	1
ways	eng_celtic_james_clarence_mangan	1
ways	eng_celtic_thomas_moore	1
ways	eng_hall_edwin_waugh	1
ways	eng_hymn_cennick	1
ways	eng_hymn_steele	1
wayside	eng_british_felicia_hemans	1
we	eng_american_nathaniel_parker_willis	1
we	eng_american_paul_laurence_dunbar	1
we	eng_american_william_cullen_bryant	1
we	eng_british_adelaide_anne_procter	1
we	eng_british_lewis_carroll	1
we	eng_british_percy_bysshe_shelley	1
we	eng_british_thomas_carew	1
we	eng_british_william_blake	1
we	eng_celtic_samuel_lover	1
we	eng_celtic_walter_scott	1
we	eng_hymn_cennick	1
we	eng_hymn_cowper	1
weak	eng_american_abram_joseph_ryan	1
weak	eng_american_louise_chandler_moulton	1
weak	eng_british_charles_mackay	1
weak	eng_british_eliza_cook	1
weak	eng_british_john_dowland	1
weak	eng_british_lewis_carroll	1
weak	eng_british_lord_byron	1
weak	eng_british_robert_herrick	1
weak	eng_british_william_wordsworth	1
weak	eng_celtic_thomas_moore	1
weak	eng_hall_thomas_durfey	1
weak	eng_hymn_cowper	1
weak	eng_hymn_hart	1
weaker	eng_british_adelaide_anne_procter	1
weaker	eng_hall_william_barnes	1
weakness	eng_british_adelaide_anne_procter	1
weakness	eng_british_felicia_hemans	1
weakness	eng_british_lewis_carroll	1
weakness	eng_hall_william_barnes	1
wealth	eng_british_felicia_hemans	1
wealth	eng_british_john_keats	1
wealth	eng_british_lewis_carroll	1
wealth	eng_british_robert_herrick	1
wealth	eng_british_william_wordsworth	1
wealth	eng_celtic_james_clarence_mangan	1
wealth	eng_hall_john_clare	1
wealth	eng_hall_william_barnes	1
wealth	eng_hymn_cowper	1
wealth	eng_hymn_watts	1
wealthy	eng_british_adelaide_anne_procter	1
wean	eng_celtic_thomas_moore	1
weaning	eng_british_thomas_campion	1
weapon	eng_british_adelaide_anne_procter	1
weapons	eng_british_adelaide_anne_procter	1
weapons	eng_celtic_robert_burns	1
wear	eng_british_charles_kingsley	1
wear	eng_british_elizabeth_barrett_browning	1
wear	eng_british_emily_bronte	1
wear	eng_british_frances_anne_kemble	1
wear	eng_british_percy_bysshe_shelley	1
wear	eng_british_sir_john_suckling	1
wear	eng_british_william_wordsworth	1
wear	eng_celtic_thomas_moore	1
wear	eng_hall_john_clare	1
wear	eng_hall_john_gay	1
wear	eng_hall_ws_gilbert	1
wear	eng_hymn_cowper	1
wear	eng_hymn_hawks	1
wearied	eng_british_adelaide_anne_procter	1
wearily	eng_british_charles_kingsley	1
wearily	eng_british_jean_ingelow	1
wearily	eng_british_william_wordsworth	1
weariness	eng_american_lucy_larcom	1
weariness	eng_british_christina_rossetti	1
weariness	eng_british_percy_bysshe_shelley	1
weariness	eng_british_robert_herrick	1
wearing	eng_british_charles_kingsley	1
wearing	eng_celtic_james_clarence_mangan	1
wearisome	eng_british_christina_rossetti	1
wears	eng_british_frances_anne_kemble	1
wears	eng_british_robert_herrick	1
wears	eng_british_william_wordsworth	1
wears	eng_hall_thomas_durfey	1
wears	eng_hymn_cowper	1
wears	eng_hymn_doddridge	1
weary	eng_american_abram_joseph_ryan	1
weary	eng_american_edgar_allan_poe	1
weary	eng_british_christina_rossetti	1
weary	eng_british_emily_bronte	1
weary	eng_british_lewis_carroll	1
weary	eng_british_percy_bysshe_shelley	1
weary	eng_british_william_blake	1
weary	eng_celtic_carolina_oliphant_lady_nairne	1
weary	eng_celtic_edward_walsh	1
weary	eng_hall_thomas_durfey	1
weary	eng_hymn_montgomery	1
weather	eng_american_bayard_taylor	1
weather	eng_british_edward_lear	1
weather	eng_british_elizabeth_barrett_browning	1
weather	eng_british_emily_bronte	1
weather	eng_british_john_keats	1
weather	eng_british_percy_bysshe_shelley	1
weather	eng_british_robert_herrick	1
weather	eng_british_samuel_taylor_coleridge	1
weather	eng_british_sir_john_suckling	1
weather	eng_celtic_edward_walsh	1
weather	eng_celtic_thomas_moore	1
weather	eng_hall_john_clare	1
weather	eng_hall_ws_gilbert	1
weathers	eng_hall_john_clare	1
weave	eng_american_alice_cary	1
weave	eng_british_matthew_arnold	1
weave	eng_british_richard_lovelace	1
weaves	eng_american_john_greenleaf_whittier	1
weaves	eng_american_margaret_junkin_preston	1
weaves	eng_british_christina_rossetti	1
weaves	eng_british_percy_bysshe_shelley	1
weaves	eng_british_william_wordsworth	1
weaves	eng_celtic_walter_scott	1
weaving	eng_british_jean_ingelow	1
weaving	eng_british_lord_byron	1
web	eng_british_felicia_hemans	1
webbs	eng_hall_thomas_durfey	1
webs	eng_british_richard_lovelace	1
wed	eng_american_abram_joseph_ryan	1
wed	eng_american_louise_chandler_moulton	1
wed	eng_american_lucy_larcom	1
wed	eng_british_arthur_hugh_clough	1
wed	eng_british_elizabeth_barrett_browning	1
wed	eng_british_matthew_arnold	1
wed	eng_celtic_robert_burns	1
wed	eng_celtic_thomas_moore	1
wedded	eng_british_richard_lovelace	1
wedding	eng_american_joseph_rodman_drake	1
wedding	eng_american_lucy_larcom	1
wedge	eng_british_christina_rossetti	1
wedge	eng_british_william_wordsworth	1
wedge	eng_hall_william_barnes	1
wee	eng_celtic_carolina_oliphant_lady_nairne	1
weed	eng_american_john_greenleaf_whittier	1
weed	eng_american_william_cullen_bryant	1
weed	eng_british_jean_ingelow	1
weed	eng_british_john_keats	1
weed	eng_hall_john_clare	1
weeds	eng_american_lucy_larcom	1
weeds	eng_hymn_cowper	1
week	eng_british_elizabeth_barrett_browning	1
week	eng_british_john_keats	1
week	eng_british_lewis_carroll	1
week	eng_british_robert_herrick	1
week	eng_celtic_james_hogg	1
weeks	eng_british_lewis_carroll	1
weep	eng_american_abram_joseph_ryan	1
weep	eng_american_henry_timrod	1
weep	eng_american_oliver_wendell_holmes_sr	1
weep	eng_british_lewis_carroll	1
weep	eng_british_lord_byron	1
weep	eng_british_richard_lovelace	1
weep	eng_british_thomas_campion	1
weep	eng_celtic_james_clarence_mangan	1
weep	eng_hall_william_barnes	1
weep	eng_hall_ws_gilbert	1
weep	eng_hymn_watts	1
weeping	eng_british_emily_bronte	1
weeping	eng_british_felicia_hemans	1
weeping	eng_british_frances_anne_kemble	1
weeping	eng_british_jean_ingelow	1
weeping	eng_british_matthew_arnold	1
weeping	eng_celtic_james_clarence_mangan	1
weeping	eng_celtic_robert_burns	1
weeping	eng_hall_william_barnes	1
weeping	eng_hall_ws_gilbert	1
weeping	eng_hymn_havergal	1
weeping	eng_parlour_george_frederick_root	1
weeping	eng_parlour_stephen_foster	1
weeps	eng_american_abram_joseph_ryan	1
weeps	eng_american_james_ryder_randall	1
weeps	eng_british_adelaide_anne_procter	1
weeps	eng_british_felicia_hemans	1
weeps	eng_british_matthew_arnold	1
weeps	eng_british_thomas_campion	1
weigh	eng_british_christina_rossetti	1
weigh	eng_british_elizabeth_barrett_browning	1
weigh	eng_british_matthew_arnold	1
weighed	eng_british_christina_rossetti	1
weighed	eng_british_lord_byron	1
weight	eng_american_ethelinda_beers	1
weight	eng_british_felicia_hemans	1
weight	eng_hymn_addison	1
weight	eng_hymn_charles_wesley	1
weight	eng_hymn_watts	1
weighty	eng_british_william_wordsworth	1
weild	eng_hall_thomas_durfey	1
weird	eng_british_elizabeth_barrett_browning	1
weird	eng_british_jean_ingelow	1
welcome	eng_british_adelaide_anne_procter	1
welcome	eng_british_alfred_tennyson	1
welcome	eng_british_jean_ingelow	1
welcome	eng_hall_william_barnes	1
welcome	eng_hymn_hart	1
welcoming	eng_american_william_cullen_bryant	1
welcoming	eng_british_percy_bysshe_shelley	1
welcoming	eng_british_samuel_taylor_coleridge	1
well	eng_american_john_pierpont	1
well	eng_american_josiah_gilbert_holland	1
well	eng_american_louise_chandler_moulton	1
well	eng_american_lucy_larcom	1
well	eng_american_margaret_junkin_preston	1
well	eng_american_nathaniel_parker_willis	1
well	eng_american_rose_terry_cooke	1
well	eng_american_william_cullen_bryant	1
well	eng_british_elizabeth_barrett_browning	1
well	eng_british_emily_bronte	1
well	eng_british_john_dowland	1
well	eng_british_john_keats	1
well	eng_british_samuel_taylor_coleridge	1
well	eng_celtic_thomas_osborne_davis	1
well	eng_celtic_william_motherwell	1
well	eng_hymn_doddridge	1
well	eng_hymn_ray_palmer	1
well	eng_parlour_henry_clay_work	1
welle	eng_british_richard_lovelace	1
welling	eng_british_felicia_hemans	1
wells	eng_american_edgar_allan_poe	1
wells	eng_british_christina_rossetti	1
wells	eng_hall_thomas_durfey	1
wells	eng_hall_william_barnes	1
wells	eng_hall_ws_gilbert	1
wench	eng_british_richard_lovelace	1
wench	eng_british_robert_herrick	1
wench	eng_hall_thomas_durfey	1
wench	eng_hall_william_barnes	1
wenches	eng_hall_thomas_durfey	1
wending	eng_british_jean_ingelow	1
wending	eng_british_percy_bysshe_shelley	1
wending	eng_celtic_carolina_oliphant_lady_nairne	1
went	eng_american_nora_perry	1
went	eng_american_sarah_josepha_hale	1
went	eng_british_alfred_tennyson	1
went	eng_british_edward_lear	1
went	eng_british_lewis_carroll	1
went	eng_british_william_wordsworth	1
went	eng_hymn_watts	1
wept	eng_american_lucy_larcom	1
wept	eng_american_theodore_ohara	1
wept	eng_british_adelaide_anne_procter	1
wept	eng_british_alfred_tennyson	1
wept	eng_british_lewis_carroll	1
wept	eng_british_lord_byron	1
wept	eng_british_samuel_taylor_coleridge	1
wept	eng_british_william_blake	1
wept	eng_hall_john_clare	1
were	eng_british_arthur_hugh_clough	1
were	eng_british_elizabeth_barrett_browning	1
were	eng_british_emily_bronte	1
were	eng_british_jean_ingelow	1
were	eng_british_percy_bysshe_shelley	1
were	eng_british_sir_john_suckling	1
were	eng_british_thomas_campion	1
were	eng_british_thomas_carew	1
were	eng_british_william_wordsworth	1
were	eng_celtic_james_hogg	1
were	eng_hymn_cowper	1
were	eng_parlour_benjamin_hanby	1
wert	eng_british_arthur_hugh_clough	1
west	eng_american_henry_timrod	1
west	eng_american_james_russell_lowell	1
west	eng_british_alfred_tennyson	1
west	eng_british_edward_lear	1
west	eng_british_elizabeth_barrett_browning	1
west	eng_british_matthew_arnold	1
west	eng_british_percy_bysshe_shelley	1
west	eng_british_robert_louis_stevenson	1
west	eng_british_samuel_taylor_coleridge	1
west	eng_british_thomas_carew	1
west	eng_british_william_blake	1
west	eng_celtic_gerald_griffin	1
west	eng_celtic_walter_scott	1
west	eng_hall_ws_gilbert	1
west	eng_hymn_montgomery	1
west	eng_parlour_george_frederick_root	1
west	eng_parlour_henry_russell	1
westmoreland	eng_british_christina_rossetti	1
wet	eng_american_joseph_rodman_drake	1
wet	eng_american_lucy_larcom	1
wet	eng_american_margaret_junkin_preston	1
wet	eng_british_jean_ingelow	1
wet	eng_british_robert_herrick	1
wet	eng_british_robert_louis_stevenson	1
wet	eng_celtic_robert_burns	1
wet	eng_hall_thomas_durfey	1
wetting	eng_british_emily_bronte	1
wetting	eng_celtic_carolina_oliphant_lady_nairne	1
whack	eng_hall_william_barnes	1
whang	eng_celtic_robert_burns	1
what	eng_british_arthur_hugh_clough	1
what	eng_british_edward_fitzgerald	1
what	eng_british_lewis_carroll	1
what	eng_british_percy_bysshe_shelley	1
what	eng_celtic_robert_burns	1
what	eng_hall_ws_gilbert	1
what's	eng_british_richard_lovelace	1
wheat	eng_british_jean_ingelow	1
wheat	eng_british_lewis_carroll	1
wheat	eng_hall_john_clare	1
wheat	eng_hall_william_barnes	1
wheel	eng_american_john_greenleaf_whittier	1
wheel	eng_british_arthur_hugh_clough	1
wheel	eng_british_charles_kingsley	1
wheel	eng_british_elizabeth_barrett_browning	1
wheel	eng_british_matthew_arnold	1
wheeled	eng_american_john_pierpont	1
wheeling	eng_british_adelaide_anne_procter	1
wheels	eng_british_john_dowland	1
wheels	eng_celtic_robert_burns	1
when	eng_american_james_russell_lowell	1
when	eng_american_john_greenleaf_whittier	1
when	eng_american_nora_perry	1
when	eng_british_christina_rossetti	1
when	eng_british_john_keats	1
when	eng_hymn_watts	1
whence	eng_british_adelaide_anne_procter	1
whence	eng_british_lewis_carroll	1
where	eng_american_george_pope_morris	1
where	eng_american_henry_timrod	1
where	eng_american_john_greenleaf_whittier	1
where	eng_american_nora_perry	1
where	eng_british_adelaide_anne_procter	1
where	eng_british_edward_fitzgerald	1
where	eng_british_emily_bronte	1
where	eng_british_percy_bysshe_shelley	1
where	eng_british_richard_lovelace	1
where	eng_british_william_wordsworth	1
whereas	eng_hall_thomas_durfey	1
whereby	eng_british_felicia_hemans	1
whereby	eng_british_robert_herrick	1
wherefore	eng_british_robert_browning	1
wherein	eng_british_richard_lovelace	1
wherever	eng_british_adelaide_anne_procter	1
wherewithal	eng_hall_john_clare	1
wherry	eng_celtic_robert_burns	1
whether	eng_british_robert_herrick	1
whether	eng_celtic_robert_burns	1
whether	eng_celtic_thomas_moore	1
whether	eng_hall_thomas_durfey	1
whey	eng_hall_william_barnes	1
which	eng_american_john_pierpont	1
which	eng_british_felicia_hemans	1
which	eng_british_lewis_carroll	1
which	eng_british_percy_bysshe_shelley	1
which	eng_british_robert_herrick	1
which	eng_hall_william_barnes	1
which	eng_hall_ws_gilbert	1
which	eng_hymn_watts	1
while	eng_american_alice_cary	1
while	eng_american_ann_taylor	1
while	eng_american_paul_laurence_dunbar	1
while	eng_british_adelaide_anne_procter	1
