language	phonology	corpus_file	family	structure	kind	population	constrained	n_pairs	n_true	n_false	n_refused	rate_judged
eng	eng	eng_hymn_spafford.txt	eng_song	cynghanedd-lusg-56	cell	word-within-line	no	543	2	390	151	0.005102
eng	eng	eng_hymn_spafford.txt	eng_song	dactylic-rhyme	cell	endword-cross	yes	153	0	136	17	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	dactylic-rhyme	cell	word-within-line	no	543	0	392	151	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	drottkvaett-adalhending	preset	endword-cross	no	153	0	30	123	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	drottkvaett-adalhending	preset	word-within-line	no	543	0	45	498	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	drottkvaett-hending	preset	endword-cross	no	153	4	26	123	0.133333
eng	eng	eng_hymn_spafford.txt	eng_song	drottkvaett-hending	preset	word-within-line	no	543	10	35	498	0.222222
eng	eng	eng_hymn_spafford.txt	eng_song	dvitiyakshara-prasa	preset	endword-cross	no	153	0	3	150	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	dvitiyakshara-prasa	preset	word-within-line	no	543	1	7	535	0.125000
eng	eng	eng_hymn_spafford.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	endword-cross	no	153	0	3	150	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	word-within-line	no	543	1	7	535	0.125000
eng	eng	eng_hymn_spafford.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	endword-cross	no	153	0	3	150	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	word-within-line	no	543	0	8	535	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	dvitiyakshara-prasa-50	cell	endword-cross	no	153	0	3	150	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	dvitiyakshara-prasa-50	cell	word-within-line	no	543	1	7	535	0.125000
eng	eng	eng_hymn_spafford.txt	eng_song	eye-rhyme	cell	endword-cross	no	153	31	105	17	0.227941
eng	eng	eng_hymn_spafford.txt	eng_song	eye-rhyme	cell	word-within-line	no	543	2	390	151	0.005102
eng	eng	eng_hymn_spafford.txt	eng_song	feminine-rhyme	cell	endword-cross	yes	153	0	136	17	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	feminine-rhyme	cell	word-within-line	no	543	0	392	151	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	historical-rhyme	cell	endword-cross	no	153	31	105	17	0.227941
eng	eng	eng_hymn_spafford.txt	eng_song	historical-rhyme	cell	word-within-line	no	543	2	390	151	0.005102
eng	eng	eng_hymn_spafford.txt	eng_song	holorhyme	cell	endword-cross	no	153	31	105	17	0.227941
eng	eng	eng_hymn_spafford.txt	eng_song	holorhyme	cell	word-within-line	no	543	2	390	151	0.005102
eng	eng	eng_hymn_spafford.txt	eng_song	initial-alliteration	cell	endword-cross	no	153	21	115	17	0.154412
eng	eng	eng_hymn_spafford.txt	eng_song	initial-alliteration	cell	word-within-line	no	543	30	362	151	0.076531
eng	eng	eng_hymn_spafford.txt	eng_song	internal-alliteration	cell	endword-cross	no	153	21	115	17	0.154412
eng	eng	eng_hymn_spafford.txt	eng_song	internal-alliteration	cell	word-within-line	no	543	30	362	151	0.076531
eng	eng	eng_hymn_spafford.txt	eng_song	internal-rhyme	cell	endword-cross	no	153	31	105	17	0.227941
eng	eng	eng_hymn_spafford.txt	eng_song	internal-rhyme	cell	word-within-line	no	543	2	390	151	0.005102
eng	eng	eng_hymn_spafford.txt	eng_song	kalevala-alliteration	preset	endword-cross	no	153	29	107	17	0.213235
eng	eng	eng_hymn_spafford.txt	eng_song	kalevala-alliteration	preset	word-within-line	no	543	47	459	37	0.092885
eng	eng	eng_hymn_spafford.txt	eng_song	leonine-rhyme	cell	endword-cross	no	153	31	105	17	0.227941
eng	eng	eng_hymn_spafford.txt	eng_song	leonine-rhyme	cell	word-within-line	no	543	2	390	151	0.005102
eng	eng	eng_hymn_spafford.txt	eng_song	masculine-rhyme	cell	endword-cross	yes	153	31	105	17	0.227941
eng	eng	eng_hymn_spafford.txt	eng_song	masculine-rhyme	cell	word-within-line	no	543	2	390	151	0.005102
eng	eng	eng_hymn_spafford.txt	eng_song	mosaic-rhyme	cell	endword-cross	no	153	31	105	17	0.227941
eng	eng	eng_hymn_spafford.txt	eng_song	mosaic-rhyme	cell	word-within-line	no	543	2	390	151	0.005102
eng	eng	eng_hymn_spafford.txt	eng_song	multisyllabic-rhyme	cell	endword-cross	no	153	0	136	17	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	multisyllabic-rhyme	cell	word-within-line	no	543	0	392	151	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	pararhyme	cell	endword-cross	no	153	0	136	17	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	pararhyme	cell	word-within-line	no	543	3	389	151	0.007653
eng	eng	eng_hymn_spafford.txt	eng_song	perfect-rhyme	preset	endword-cross	yes	153	46	90	17	0.338235
eng	eng	eng_hymn_spafford.txt	eng_song	perfect-rhyme	preset	word-within-line	no	543	13	379	151	0.033163
eng	eng	eng_hymn_spafford.txt	eng_song	perfect-rhyme-(last-stressed-syllable)	cell	endword-cross	yes	153	31	105	17	0.227941
eng	eng	eng_hymn_spafford.txt	eng_song	perfect-rhyme-(last-stressed-syllable)	cell	word-within-line	no	543	2	390	151	0.005102
eng	eng	eng_hymn_spafford.txt	eng_song	phrasal-rhyme	cell	endword-cross	no	153	31	105	17	0.227941
eng	eng	eng_hymn_spafford.txt	eng_song	phrasal-rhyme	cell	word-within-line	no	543	2	390	151	0.005102
eng	eng	eng_hymn_spafford.txt	eng_song	repetition	cell	endword-cross	no	153	15	121	17	0.110294
eng	eng	eng_hymn_spafford.txt	eng_song	repetition	cell	word-within-line	no	543	11	381	151	0.028061
eng	eng	eng_hymn_spafford.txt	eng_song	rime-riche	cell	endword-cross	no	153	0	136	17	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	rime-riche	cell	word-within-line	no	543	0	392	151	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	rime-riche-(last-stressed-syllable)	cell	endword-cross	yes	153	0	136	17	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	rime-riche-(last-stressed-syllable)	cell	word-within-line	no	543	0	392	151	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	semirhyme	cell	endword-cross	no	153	0	136	17	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	semirhyme	cell	word-within-line	no	543	0	392	151	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	skothending	cell	endword-cross	no	153	4	26	123	0.133333
eng	eng	eng_hymn_spafford.txt	eng_song	skothending	cell	word-within-line	no	543	10	35	498	0.222222
eng	eng	eng_hymn_spafford.txt	eng_song	studlar	preset	endword-cross	no	153	36	100	17	0.264706
eng	eng	eng_hymn_spafford.txt	eng_song	studlar	preset	word-within-line	no	543	24	250	269	0.087591
eng	eng	eng_hymn_spafford.txt	eng_song	subtractive-rhyme	cell	endword-cross	no	153	31	105	17	0.227941
eng	eng	eng_hymn_spafford.txt	eng_song	subtractive-rhyme	cell	word-within-line	no	543	2	390	151	0.005102
eng	eng	eng_hymn_spafford.txt	eng_song	syllabic-rhyme	preset	endword-cross	no	153	1	2	150	0.333333
eng	eng	eng_hymn_spafford.txt	eng_song	syllabic-rhyme	preset	word-within-line	no	543	4	17	522	0.190476
eng	eng	eng_hymn_spafford.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	endword-cross	no	153	1	2	150	0.333333
eng	eng	eng_hymn_spafford.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	word-within-line	no	543	1	20	522	0.047619
eng	eng	eng_hymn_spafford.txt	eng_song	syllabic-rhyme-22	cell	endword-cross	no	153	31	105	17	0.227941
eng	eng	eng_hymn_spafford.txt	eng_song	syllabic-rhyme-22	cell	word-within-line	no	543	2	390	151	0.005102
eng	eng	eng_hymn_spafford.txt	eng_song	syllabic-rime-riche	cell	endword-cross	no	153	0	3	150	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	syllabic-rime-riche	cell	word-within-line	no	543	0	21	522	0.000000
eng	eng	eng_hymn_spafford.txt	eng_song	wrenched-rhyme	cell	endword-cross	no	153	31	105	17	0.227941
eng	eng	eng_hymn_spafford.txt	eng_song	wrenched-rhyme	cell	word-within-line	no	543	2	390	151	0.005102
eng	eng	eng_hymn_steele.txt	eng_song	Kalevala-alliteration-(strong)	cell	endword-cross	no	892	3	829	60	0.003606
eng	eng	eng_hymn_steele.txt	eng_song	Kalevala-alliteration-(strong)	cell	word-within-line	no	1395	2	1035	358	0.001929
eng	eng	eng_hymn_steele.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	endword-cross	no	892	5	827	60	0.006010
eng	eng	eng_hymn_steele.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	word-within-line	no	1395	13	1336	46	0.009637
eng	eng	eng_hymn_steele.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	endword-cross	no	892	6	826	60	0.007212
eng	eng	eng_hymn_steele.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	word-within-line	no	1395	1	1348	46	0.000741
eng	eng	eng_hymn_steele.txt	eng_song	Kalevala-alliteration-(weak)	cell	endword-cross	no	892	34	798	60	0.040865
eng	eng	eng_hymn_steele.txt	eng_song	Kalevala-alliteration-(weak)	cell	word-within-line	no	1395	69	1280	46	0.051149
eng	eng	eng_hymn_steele.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	endword-cross	no	892	4	828	60	0.004808
eng	eng	eng_hymn_steele.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	word-within-line	no	1395	8	1341	46	0.005930
eng	eng	eng_hymn_steele.txt	eng_song	adalhending	cell	endword-cross	no	892	2	292	598	0.006803
eng	eng	eng_hymn_steele.txt	eng_song	adalhending	cell	word-within-line	no	1395	7	307	1081	0.022293
eng	eng	eng_hymn_steele.txt	eng_song	adalhending-(identical-onsets)	cell	endword-cross	no	892	0	294	598	0.000000
eng	eng	eng_hymn_steele.txt	eng_song	adalhending-(identical-onsets)	cell	word-within-line	no	1395	4	310	1081	0.012739
eng	eng	eng_hymn_steele.txt	eng_song	adalhending-adjacent	cell	endword-cross	no	892	0	832	60	0.000000
eng	eng	eng_hymn_steele.txt	eng_song	adalhending-adjacent	cell	word-within-line	no	1395	1	1036	358	0.000964
eng	eng	eng_hymn_steele.txt	eng_song	additive-rhyme	cell	endword-cross	no	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	additive-rhyme	cell	word-within-line	no	1395	16	1021	358	0.015429
eng	eng	eng_hymn_steele.txt	eng_song	alliteration	cell	endword-cross	no	892	19	813	60	0.022837
eng	eng	eng_hymn_steele.txt	eng_song	alliteration	cell	word-within-line	no	1395	31	1006	358	0.029894
eng	eng	eng_hymn_steele.txt	eng_song	apocopated-rhyme	preset	endword-cross	no	892	0	0	892	
eng	eng	eng_hymn_steele.txt	eng_song	apocopated-rhyme	preset	word-within-line	no	1395	0	0	1395	
eng	eng	eng_hymn_steele.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	endword-cross	no	892	0	0	892	
eng	eng	eng_hymn_steele.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	word-within-line	no	1395	0	0	1395	
eng	eng	eng_hymn_steele.txt	eng_song	apocopated-rhyme-33	cell	endword-cross	no	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	apocopated-rhyme-33	cell	word-within-line	no	1395	16	1021	358	0.015429
eng	eng	eng_hymn_steele.txt	eng_song	apocopated-rime-riche	cell	endword-cross	no	892	0	0	892	
eng	eng	eng_hymn_steele.txt	eng_song	apocopated-rime-riche	cell	word-within-line	no	1395	0	0	1395	
eng	eng	eng_hymn_steele.txt	eng_song	assonance	cell	endword-cross	no	892	108	724	60	0.129808
eng	eng	eng_hymn_steele.txt	eng_song	assonance	cell	word-within-line	no	1395	76	961	358	0.073288
eng	eng	eng_hymn_steele.txt	eng_song	broken-rhyme	cell	endword-cross	no	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	broken-rhyme	cell	word-within-line	no	1395	16	1021	358	0.015429
eng	eng	eng_hymn_steele.txt	eng_song	consonance	cell	endword-cross	no	892	91	741	60	0.109375
eng	eng	eng_hymn_steele.txt	eng_song	consonance	cell	word-within-line	no	1395	139	898	358	0.134041
eng	eng	eng_hymn_steele.txt	eng_song	cross-rhyme	cell	endword-cross	no	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	cross-rhyme	cell	word-within-line	no	1395	16	1021	358	0.015429
eng	eng	eng_hymn_steele.txt	eng_song	cynghanedd-(consonant-answer)	cell	endword-cross	no	892	91	741	60	0.109375
eng	eng	eng_hymn_steele.txt	eng_song	cynghanedd-(consonant-answer)	cell	word-within-line	no	1395	139	898	358	0.134041
eng	eng	eng_hymn_steele.txt	eng_song	cynghanedd-lusg	preset	endword-cross	no	892	55	777	60	0.066106
eng	eng	eng_hymn_steele.txt	eng_song	cynghanedd-lusg	preset	word-within-line	no	1395	29	1008	358	0.027965
eng	eng	eng_hymn_steele.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	endword-cross	no	892	10	822	60	0.012019
eng	eng	eng_hymn_steele.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	word-within-line	no	1395	14	1023	358	0.013500
eng	eng	eng_hymn_steele.txt	eng_song	cynghanedd-lusg-56	cell	endword-cross	no	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	cynghanedd-lusg-56	cell	word-within-line	no	1395	15	1022	358	0.014465
eng	eng	eng_hymn_steele.txt	eng_song	dactylic-rhyme	cell	endword-cross	yes	892	0	832	60	0.000000
eng	eng	eng_hymn_steele.txt	eng_song	dactylic-rhyme	cell	word-within-line	no	1395	0	1037	358	0.000000
eng	eng	eng_hymn_steele.txt	eng_song	drottkvaett-adalhending	preset	endword-cross	no	892	2	292	598	0.006803
eng	eng	eng_hymn_steele.txt	eng_song	drottkvaett-adalhending	preset	word-within-line	no	1395	11	303	1081	0.035032
eng	eng	eng_hymn_steele.txt	eng_song	drottkvaett-hending	preset	endword-cross	no	892	25	269	598	0.085034
eng	eng	eng_hymn_steele.txt	eng_song	drottkvaett-hending	preset	word-within-line	no	1395	86	228	1081	0.273885
eng	eng	eng_hymn_steele.txt	eng_song	dvitiyakshara-prasa	preset	endword-cross	no	892	5	68	819	0.068493
eng	eng	eng_hymn_steele.txt	eng_song	dvitiyakshara-prasa	preset	word-within-line	no	1395	7	64	1324	0.098592
eng	eng	eng_hymn_steele.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	endword-cross	no	892	0	73	819	0.000000
eng	eng	eng_hymn_steele.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	word-within-line	no	1395	0	71	1324	0.000000
eng	eng	eng_hymn_steele.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	endword-cross	no	892	1	72	819	0.013699
eng	eng	eng_hymn_steele.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	word-within-line	no	1395	0	71	1324	0.000000
eng	eng	eng_hymn_steele.txt	eng_song	dvitiyakshara-prasa-50	cell	endword-cross	no	892	2	71	819	0.027397
eng	eng	eng_hymn_steele.txt	eng_song	dvitiyakshara-prasa-50	cell	word-within-line	no	1395	3	68	1324	0.042254
eng	eng	eng_hymn_steele.txt	eng_song	eye-rhyme	cell	endword-cross	no	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	eye-rhyme	cell	word-within-line	no	1395	16	1021	358	0.015429
eng	eng	eng_hymn_steele.txt	eng_song	feminine-rhyme	cell	endword-cross	yes	892	2	830	60	0.002404
eng	eng	eng_hymn_steele.txt	eng_song	feminine-rhyme	cell	word-within-line	no	1395	0	1037	358	0.000000
eng	eng	eng_hymn_steele.txt	eng_song	historical-rhyme	cell	endword-cross	no	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	historical-rhyme	cell	word-within-line	no	1395	16	1021	358	0.015429
eng	eng	eng_hymn_steele.txt	eng_song	holorhyme	cell	endword-cross	no	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	holorhyme	cell	word-within-line	no	1395	16	1021	358	0.015429
eng	eng	eng_hymn_steele.txt	eng_song	initial-alliteration	cell	endword-cross	no	892	19	813	60	0.022837
eng	eng	eng_hymn_steele.txt	eng_song	initial-alliteration	cell	word-within-line	no	1395	31	1006	358	0.029894
eng	eng	eng_hymn_steele.txt	eng_song	internal-alliteration	cell	endword-cross	no	892	19	813	60	0.022837
eng	eng	eng_hymn_steele.txt	eng_song	internal-alliteration	cell	word-within-line	no	1395	31	1006	358	0.029894
eng	eng	eng_hymn_steele.txt	eng_song	internal-rhyme	cell	endword-cross	no	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	internal-rhyme	cell	word-within-line	no	1395	16	1021	358	0.015429
eng	eng	eng_hymn_steele.txt	eng_song	kalevala-alliteration	preset	endword-cross	no	892	49	783	60	0.058894
eng	eng	eng_hymn_steele.txt	eng_song	kalevala-alliteration	preset	word-within-line	no	1395	88	1261	46	0.065234
eng	eng	eng_hymn_steele.txt	eng_song	leonine-rhyme	cell	endword-cross	no	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	leonine-rhyme	cell	word-within-line	no	1395	16	1021	358	0.015429
eng	eng	eng_hymn_steele.txt	eng_song	masculine-rhyme	cell	endword-cross	yes	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	masculine-rhyme	cell	word-within-line	no	1395	16	1021	358	0.015429
eng	eng	eng_hymn_steele.txt	eng_song	mosaic-rhyme	cell	endword-cross	no	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	mosaic-rhyme	cell	word-within-line	no	1395	16	1021	358	0.015429
eng	eng	eng_hymn_steele.txt	eng_song	multisyllabic-rhyme	cell	endword-cross	no	892	0	832	60	0.000000
eng	eng	eng_hymn_steele.txt	eng_song	multisyllabic-rhyme	cell	word-within-line	no	1395	0	1037	358	0.000000
eng	eng	eng_hymn_steele.txt	eng_song	pararhyme	cell	endword-cross	no	892	1	831	60	0.001202
eng	eng	eng_hymn_steele.txt	eng_song	pararhyme	cell	word-within-line	no	1395	4	1033	358	0.003857
eng	eng	eng_hymn_steele.txt	eng_song	perfect-rhyme	preset	endword-cross	yes	892	55	777	60	0.066106
eng	eng	eng_hymn_steele.txt	eng_song	perfect-rhyme	preset	word-within-line	no	1395	29	1008	358	0.027965
eng	eng	eng_hymn_steele.txt	eng_song	perfect-rhyme-(last-stressed-syllable)	cell	endword-cross	yes	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	perfect-rhyme-(last-stressed-syllable)	cell	word-within-line	no	1395	15	1022	358	0.014465
eng	eng	eng_hymn_steele.txt	eng_song	phrasal-rhyme	cell	endword-cross	no	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	phrasal-rhyme	cell	word-within-line	no	1395	16	1021	358	0.015429
eng	eng	eng_hymn_steele.txt	eng_song	repetition	cell	endword-cross	no	892	10	822	60	0.012019
eng	eng	eng_hymn_steele.txt	eng_song	repetition	cell	word-within-line	no	1395	14	1023	358	0.013500
eng	eng	eng_hymn_steele.txt	eng_song	rime-riche	cell	endword-cross	no	892	1	831	60	0.001202
eng	eng	eng_hymn_steele.txt	eng_song	rime-riche	cell	word-within-line	no	1395	0	1037	358	0.000000
eng	eng	eng_hymn_steele.txt	eng_song	rime-riche-(last-stressed-syllable)	cell	endword-cross	yes	892	1	831	60	0.001202
eng	eng	eng_hymn_steele.txt	eng_song	rime-riche-(last-stressed-syllable)	cell	word-within-line	no	1395	1	1036	358	0.000964
eng	eng	eng_hymn_steele.txt	eng_song	semirhyme	cell	endword-cross	no	892	2	830	60	0.002404
eng	eng	eng_hymn_steele.txt	eng_song	semirhyme	cell	word-within-line	no	1395	3	1034	358	0.002893
eng	eng	eng_hymn_steele.txt	eng_song	skothending	cell	endword-cross	no	892	25	269	598	0.085034
eng	eng	eng_hymn_steele.txt	eng_song	skothending	cell	word-within-line	no	1395	82	232	1081	0.261146
eng	eng	eng_hymn_steele.txt	eng_song	studlar	preset	endword-cross	no	892	30	723	139	0.039841
eng	eng	eng_hymn_steele.txt	eng_song	studlar	preset	word-within-line	no	1395	32	751	612	0.040868
eng	eng	eng_hymn_steele.txt	eng_song	subtractive-rhyme	cell	endword-cross	no	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	subtractive-rhyme	cell	word-within-line	no	1395	16	1021	358	0.015429
eng	eng	eng_hymn_steele.txt	eng_song	syllabic-rhyme	preset	endword-cross	no	892	13	52	827	0.200000
eng	eng	eng_hymn_steele.txt	eng_song	syllabic-rhyme	preset	word-within-line	no	1395	20	143	1232	0.122699
eng	eng	eng_hymn_steele.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	endword-cross	no	892	5	60	827	0.076923
eng	eng	eng_hymn_steele.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	word-within-line	no	1395	11	152	1232	0.067485
eng	eng	eng_hymn_steele.txt	eng_song	syllabic-rhyme-22	cell	endword-cross	no	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	syllabic-rhyme-22	cell	word-within-line	no	1395	16	1021	358	0.015429
eng	eng	eng_hymn_steele.txt	eng_song	syllabic-rime-riche	cell	endword-cross	no	892	6	59	827	0.092308
eng	eng	eng_hymn_steele.txt	eng_song	syllabic-rime-riche	cell	word-within-line	no	1395	0	163	1232	0.000000
eng	eng	eng_hymn_steele.txt	eng_song	wrenched-rhyme	cell	endword-cross	no	892	45	787	60	0.054087
eng	eng	eng_hymn_steele.txt	eng_song	wrenched-rhyme	cell	word-within-line	no	1395	16	1021	358	0.015429
eng	eng	eng_hymn_stennett.txt	eng_song	Kalevala-alliteration-(strong)	cell	endword-cross	no	430	1	400	29	0.002494
eng	eng	eng_hymn_stennett.txt	eng_song	Kalevala-alliteration-(strong)	cell	word-within-line	no	705	3	487	215	0.006122
eng	eng	eng_hymn_stennett.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	endword-cross	no	430	1	400	29	0.002494
eng	eng	eng_hymn_stennett.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	word-within-line	no	705	12	671	22	0.017570
eng	eng	eng_hymn_stennett.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	endword-cross	no	430	2	399	29	0.004988
eng	eng	eng_hymn_stennett.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	word-within-line	no	705	0	683	22	0.000000
eng	eng	eng_hymn_stennett.txt	eng_song	Kalevala-alliteration-(weak)	cell	endword-cross	no	430	20	381	29	0.049875
eng	eng	eng_hymn_stennett.txt	eng_song	Kalevala-alliteration-(weak)	cell	word-within-line	no	705	48	635	22	0.070278
eng	eng	eng_hymn_stennett.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	endword-cross	no	430	8	393	29	0.019950
eng	eng	eng_hymn_stennett.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	word-within-line	no	705	7	676	22	0.010249
eng	eng	eng_hymn_stennett.txt	eng_song	adalhending	cell	endword-cross	no	430	0	107	323	0.000000
eng	eng	eng_hymn_stennett.txt	eng_song	adalhending	cell	word-within-line	no	705	1	128	576	0.007752
eng	eng	eng_hymn_stennett.txt	eng_song	adalhending-(identical-onsets)	cell	endword-cross	no	430	0	107	323	0.000000
eng	eng	eng_hymn_stennett.txt	eng_song	adalhending-(identical-onsets)	cell	word-within-line	no	705	0	129	576	0.000000
eng	eng	eng_hymn_stennett.txt	eng_song	adalhending-adjacent	cell	endword-cross	no	430	0	401	29	0.000000
eng	eng	eng_hymn_stennett.txt	eng_song	adalhending-adjacent	cell	word-within-line	no	705	0	490	215	0.000000
eng	eng	eng_hymn_stennett.txt	eng_song	additive-rhyme	cell	endword-cross	no	430	25	376	29	0.062344
eng	eng	eng_hymn_stennett.txt	eng_song	additive-rhyme	cell	word-within-line	no	705	7	483	215	0.014286
eng	eng	eng_hymn_stennett.txt	eng_song	alliteration	cell	endword-cross	no	430	13	388	29	0.032419
eng	eng	eng_hymn_stennett.txt	eng_song	alliteration	cell	word-within-line	no	705	23	467	215	0.046939
eng	eng	eng_hymn_stennett.txt	eng_song	apocopated-rhyme	preset	endword-cross	no	430	0	0	430	
eng	eng	eng_hymn_stennett.txt	eng_song	apocopated-rhyme	preset	word-within-line	no	705	0	0	705	
eng	eng	eng_hymn_stennett.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	endword-cross	no	430	0	0	430	
eng	eng	eng_hymn_stennett.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	word-within-line	no	705	0	0	705	
eng	eng	eng_hymn_stennett.txt	eng_song	apocopated-rhyme-33	cell	endword-cross	no	430	25	376	29	0.062344
eng	eng	eng_hymn_stennett.txt	eng_song	apocopated-rhyme-33	cell	word-within-line	no	705	7	483	215	0.014286
eng	eng	eng_hymn_stennett.txt	eng_song	apocopated-rime-riche	cell	endword-cross	no	430	0	0	430	
eng	eng	eng_hymn_stennett.txt	eng_song	apocopated-rime-riche	cell	word-within-line	no	705	0	0	705	
eng	eng	eng_hymn_stennett.txt	eng_song	assonance	cell	endword-cross	no	430	57	344	29	0.142145
eng	eng	eng_hymn_stennett.txt	eng_song	assonance	cell	word-within-line	no	705	44	446	215	0.089796
eng	eng	eng_hymn_stennett.txt	eng_song	broken-rhyme	cell	endword-cross	no	430	25	376	29	0.062344
eng	eng	eng_hymn_stennett.txt	eng_song	broken-rhyme	cell	word-within-line	no	705	7	483	215	0.014286
eng	eng	eng_hymn_stennett.txt	eng_song	consonance	cell	endword-cross	no	430	46	355	29	0.114713
eng	eng	eng_hymn_stennett.txt	eng_song	consonance	cell	word-within-line	no	705	51	439	215	0.104082
eng	eng	eng_hymn_stennett.txt	eng_song	cross-rhyme	cell	endword-cross	no	430	25	376	29	0.062344
eng	eng	eng_hymn_stennett.txt	eng_song	cross-rhyme	cell	word-within-line	no	705	7	483	215	0.014286
eng	eng	eng_hymn_stennett.txt	eng_song	cynghanedd-(consonant-answer)	cell	endword-cross	no	430	46	355	29	0.114713
eng	eng	eng_hymn_stennett.txt	eng_song	cynghanedd-(consonant-answer)	cell	word-within-line	no	705	51	439	215	0.104082
eng	eng	eng_hymn_stennett.txt	eng_song	cynghanedd-lusg	preset	endword-cross	no	430	29	372	29	0.072319
eng	eng	eng_hymn_stennett.txt	eng_song	cynghanedd-lusg	preset	word-within-line	no	705	8	482	215	0.016327
eng	eng	eng_hymn_stennett.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	endword-cross	no	430	4	397	29	0.009975
eng	eng	eng_hymn_stennett.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	word-within-line	no	705	1	489	215	0.002041
eng	eng	eng_hymn_stennett.txt	eng_song	cynghanedd-lusg-56	cell	endword-cross	no	430	25	376	29	0.062344
eng	eng	eng_hymn_stennett.txt	eng_song	cynghanedd-lusg-56	cell	word-within-line	no	705	7	483	215	0.014286
eng	eng	eng_hymn_stennett.txt	eng_song	dactylic-rhyme	cell	endword-cross	yes	430	0	401	29	0.000000
eng	eng	eng_hymn_stennett.txt	eng_song	dactylic-rhyme	cell	word-within-line	no	705	0	490	215	0.000000
