file	author	title	n_lines	n_tokens	mattr	fwr	anaphora	cv	predictability
eng_hymn_newton.txt	John Newton (1725-1807)	"Mercy, oh, thou Son of David!"	24	144	0.8589473684210526	0.4722222222222222	0.08333333333333333	0.14433756729740643	0.8333333333333334
eng_hymn_newton.txt	John Newton (1725-1807)	How tedious and tasteless the hours	32	207	0.8041772151898734	0.45410628019323673	0.125	0.14960253688117897	0.75
eng_hymn_newton.txt	John Newton (1725-1807)	Come, my soul! thy suit prepare	16	94	0.872	0.3404255319148936	0.0625	0.11846307154957493	0.375
eng_hymn_newton.txt	John Newton (1725-1807)	Behold the throne of grace	20	108	0.8654237288135593	0.4074074074074074	0.15	0.20621349491963042	0.4
eng_hymn_newton.txt	John Newton (1725-1807)	Glorious things of thee are spoken	24	141	0.8610869565217392	0.40425531914893614	0.08333333333333333	0.14994591852387218	0.6666666666666666
eng_hymn_newton.txt	John Newton (1725-1807)	As the sun's enlivening eye	20	117	0.8035294117647059	0.4444444444444444	0.1	0.1458010436686494	0.8888888888888888
eng_hymn_newton.txt	John Newton (1725-1807)	Quiet, Lord, my froward heart	18	98	0.843265306122449	0.3877551020408163	0.1111111111111111	0.10990132259458171	0.7777777777777778
eng_hymn_newton.txt	John Newton (1725-1807)	Be still, my heart! these anxious cares	16	106	0.8568421052631578	0.37735849056603776	0.25	0.12935197359247252	0.5714285714285714
eng_hymn_newton.txt	John Newton (1725-1807)	Bless, O Lord, each opening year	12	71	0.879090909090909	0.29577464788732394	0.16666666666666666	0.12831596590344083	0.8333333333333334
eng_hymn_newton.txt	John Newton (1725-1807)	How sweet the name of Jesus sounds	20	111	0.7719354838709678	0.44144144144144143	0.2	0.2241415370202654	0.8888888888888888
